Barn [kW],Dishwasher [kW],Fridge [kW],Furnace 1 [kW],Furnace 2 [kW],Garage door [kW],Home office [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Living room [kW],Microwave [kW],Well [kW],Wine cellar [kW],dewPoint,gen [kW],humidity,precipIntensity,precipProbability,pressure,temperature,time,time_europe,use [kW],visibility,windBearing,windSpeed
0.03285,1.67e-05,0.0051,0.092766667,0.103216667,0.0131,0.041666667000000004,0.0007,1.67e-05,1.67e-05,0.0013833329999999998,0.003966667,0.000766667,0.00715,33.35,0.0036,0.79,0.0037,0.14,991.93,39.17,1451702160,2016-01-02 02:36:00,0.3027167679999999,9.21,249.0,9.12
0.032933332999999995,0.00025,0.14855,0.539416667,0.1003,0.012416667,0.041733333,0.000366667,0.00025,0.0,0.0016666670000000001,0.004,0.001,0.0065,31.97,0.0030833329999999997,0.78,0.0056,0.25,992.84,38.12,1451702220,2016-01-02 02:37:00,0.8893833339999999,8.87,254.0,8.56
0.033016667,0.0,0.005083333,0.0637,0.10099999999999999,0.013066666999999999,0.04155,0.0007,0.0,1.67e-05,0.00165,0.004,0.001,0.0069,30.01,0.0030166670000000002,0.73,0.0008,0.01,993.74,37.8,1451702280,2016-01-02 02:38:00,0.27168336699999995,8.8,261.0,12.66
0.032783333,0.000283333,0.004683333,0.5366833329999999,0.099566667,0.012333333,0.041966667,0.0007166669999999999,0.000383333,1.67e-05,0.001583333,0.004,0.001,0.006566666999999999,28.92,0.003066667,0.75,0.0028,0.09,994.54,36.13,1451702340,2016-01-02 02:39:00,0.7425666989999998,8.46,277.0,14.28
0.032833333,0.0,0.14373333300000002,0.08175,0.10083333300000001,0.012933333,0.041583333,0.00033333300000000006,6.670000000000001e-05,1.67e-05,0.0015333329999999998,0.004,0.001,0.006766667,26.05,0.00305,0.7,0.0035,0.13,995.92,34.89,1451702400,2016-01-02 02:40:00,0.42738339799999997,7.91,279.0,14.82
0.033233333,1.67e-05,0.00505,0.11285,0.10173333300000001,0.0129,0.041533333,0.0007,3.3299999999999996e-05,0.0,0.001616667,0.004166667,0.000983333,0.006716667,23.64,0.0034,0.66,0.0,0.0,997.37,33.61,1451702460,2016-01-02 02:41:00,0.32153333300000003,8.9,281.0,14.09
0.032933332999999995,5e-05,0.005033333,0.5163,0.724933333,0.012683333,0.04135,0.000616667,0.0,1.67e-05,0.0017,0.0041,0.001,0.006816666999999999,22.23,0.00335,0.66,0.0,0.0,998.51,32.38,1451702520,2016-01-02 02:42:00,1.3475333660000002,7.92,278.0,13.92
0.031866667,0.0,0.0051,0.06308333299999999,0.13951666699999998,0.012916667,0.04035,0.000666667,0.0,1.67e-05,0.0014833329999999999,0.004116667,0.001,0.006666666999999999,21.29,0.003333333,0.66,0.0,0.0,999.17,31.46,1451702580,2016-01-02 02:43:00,0.30678336799999995,9.16,288.0,12.59
0.031133333,3.3299999999999996e-05,0.00485,0.196233333,0.10043333300000001,0.012716667,0.039733332999999996,0.0006,0.000166667,1.67e-05,0.33545,0.004183333,0.00105,0.006766667,19.69,0.003283333,0.63,0.0,0.0,1000.05,30.71,1451702640,2016-01-02 02:44:00,0.733366666,9.37,289.0,14.87
0.031016667,0.0,0.12146666699999999,0.063516667,0.10383333300000001,0.012883333,0.03955,0.00035,5e-05,3.3299999999999996e-05,0.0014833329999999999,0.004083333,0.001,0.006733333,17.19,0.0022166670000000003,0.61,0.0,0.0,1002.73,28.79,1451702700,2016-01-02 02:45:00,0.3859999660000001,9.12,291.0,13.04
0.031233333,1.67e-05,0.00505,0.0635,0.1037,0.0129,0.035583332999999995,0.00065,3.3299999999999996e-05,0.0,0.001433333,0.0042,0.001033333,0.006816666999999999,15.53,0.0017833329999999998,0.6,0.0,0.0,1003.86,27.73,1451702760,2016-01-02 02:46:00,0.266149999,9.46,293.0,17.9
0.031116667,1.67e-05,0.005033333,0.12665,0.10281666699999999,0.01285,0.03565,0.000683333,6.670000000000001e-05,3.3299999999999996e-05,0.0013833329999999998,0.004216667,0.001,0.006783333000000001,14.34,0.00265,0.58,0.0,0.0,1005.35,27.34,1451702820,2016-01-02 02:47:00,0.328300033,9.92,288.0,17.61
0.030383333,3.3299999999999996e-05,0.125316667,0.112633333,0.10255,0.012666667,0.035566667,0.000383333,1.67e-05,0.0,0.001366667,0.0039833329999999995,0.0009666669999999999,0.122116667,12.52,0.006566666999999999,0.52,0.0,0.0,1006.48,28.02,1451702880,2016-01-02 02:48:00,0.547983334,10.0,292.0,16.05
0.030633333,3.3299999999999996e-05,0.005,0.15386666699999998,0.103466667,0.012783333000000001,0.035566667,0.0007166669999999999,6.670000000000001e-05,1.67e-05,0.00155,0.004,0.001,0.0067,11.07,0.0073666669999999995,0.46,0.0,0.0,1007.27,29.32,1451702940,2016-01-02 02:49:00,0.355400034,10.0,290.0,19.06
0.031016667,8.329999999999999e-05,0.005316667,0.061983333,0.535033333,0.013333333000000001,0.035333333,0.00065,0.0002,3.3299999999999996e-05,0.001466667,0.004,0.001,0.006983333,10.11,0.000833333,0.42,0.0,0.0,1008.07,30.43,1451703000,2016-01-02 02:50:00,0.696433266,10.0,293.0,17.88
0.031016667,0.0,0.1281,0.1121,0.14095,0.0127,0.035483333,0.00035,6.670000000000001e-05,0.0,0.001433333,0.004,0.001,0.006616667,8.46,0.0022333329999999997,0.38,0.0,0.0,1008.37,31.02,1451703060,2016-01-02 02:51:00,0.4738167,10.0,301.0,20.17
0.03105,0.00025,0.004716667,0.51665,0.10045,0.01225,0.0359,0.0007333330000000001,0.000366667,1.67e-05,0.0014833329999999999,0.004,0.001,0.006666666999999999,7.75,0.000883333,0.36,0.0,0.0,1008.64,31.84,1451703120,2016-01-02 02:52:00,0.715533367,10.0,295.0,20.26
0.031683333,0.0,0.00505,0.13475,0.240466667,0.012783333000000001,0.0365,0.000666667,1.67e-05,1.67e-05,0.00135,0.004116667,0.001,0.006766667,6.63,0.00325,0.34,0.0,0.0,1009.12,31.53,1451703180,2016-01-02 02:53:00,0.475166734,10.0,297.0,18.95
0.03275,5e-05,0.138716667,0.1121,0.6698666670000001,0.013066666999999999,0.0369,0.00023333299999999998,0.00035,1.67e-05,0.0015166670000000002,0.004116667,0.001,0.006933333000000001,4.75,0.003283333,0.32,0.0,0.0,1009.88,30.89,1451703240,2016-01-02 02:54:00,1.0176167010000001,10.0,304.0,18.43
0.032783333,5e-05,0.005033333,0.47276666700000003,0.643933333,0.01265,0.037333332999999996,0.000616667,5e-05,1.67e-05,0.33899999999999997,0.004116667,0.001016667,0.006983333,4.03,0.003466667,0.32,0.0,0.0,1010.93,30.12,1451703300,2016-01-02 02:55:00,1.5563500330000002,10.0,310.0,17.7
0.032733332999999996,1.67e-05,0.1241,0.11176666699999999,0.135316667,0.01255,0.037466667,0.00033333300000000006,5e-05,1.67e-05,0.2956,0.00415,0.001,0.12253333300000001,2.2,0.0032333329999999997,0.32,0.0,0.0,1012.15,28.58,1451703360,2016-01-02 02:56:00,0.8776333999999999,10.0,300.0,17.95
0.032983333,0.119616667,0.040233332999999996,0.1121,0.114633333,0.012616667,0.038266667000000004,0.0025,1.6030666669999998,3.3299999999999996e-05,0.0014,0.004116667,0.000983333,0.008783333,1.65,0.00325,0.34,0.0,0.0,1013.73,26.18,1451703420,2016-01-02 02:57:00,2.0913332999999996,10.0,304.0,14.52
0.033216667000000005,0.116566667,0.0046,0.06445,0.11595,0.013033333000000001,0.48138333299999997,0.0007333330000000001,0.00045,3.3299999999999996e-05,0.001316667,0.004016667,0.001,0.006666666999999999,2.97,0.0027166670000000003,0.38,0.0,0.0,1015.06,24.94,1451703480,2016-01-02 02:58:00,0.843416634,10.0,304.0,15.65
0.03315,0.0002,0.13445,0.198066667,0.10381666699999999,0.012933333,0.041783333,0.000316667,3.3299999999999996e-05,0.0,0.0011,0.0041,0.001,0.007166667,3.81,0.002816667,0.41,0.0,0.0,1015.79,24.07,1451703540,2016-01-02 02:59:00,0.538116634,10.0,302.0,11.96
0.03325,0.00025,0.0051,0.078383333,0.103033333,0.013116667,0.04175,0.000683333,1.67e-05,0.0,0.001683333,0.004016667,0.001,0.006966666999999999,5.5,0.003033333,0.45,0.0,0.0,1016.32,23.45,1451703600,2016-01-02 03:00:00,0.289250033,10.0,296.0,12.14
0.03305,0.00023333299999999998,0.00505,0.11136666699999999,0.10373333300000001,0.01305,0.04175,0.000683333,5e-05,0.0,0.0015166670000000002,0.004,0.001,0.00675,6.27,0.003183333,0.49,0.0,0.0,1016.71,22.58,1451703660,2016-01-02 03:01:00,0.322233333,10.0,298.0,11.82
0.033333333,3.3299999999999996e-05,0.137216667,0.5224833329999999,0.103683333,0.0125,0.041883332999999995,0.0004,0.0002,0.0,0.0016,0.003966667,0.0009666669999999999,0.006616667,6.92,0.003266667,0.52,0.0,0.0,1016.85,22.03,1451703720,2016-01-02 03:02:00,0.8648832999999998,9.64,306.0,9.97
0.033516667,0.00023333299999999998,0.005116667,0.063766667,0.1028,0.013183333,0.041716667,0.000666667,1.67e-05,0.0,0.0015333329999999998,0.0041,0.001033333,0.006783333000000001,7.3,0.0035,0.53,0.0,0.0,1017.21,21.58,1451703780,2016-01-02 03:03:00,0.2744667,9.55,292.0,10.6
0.0336,0.000266667,0.035866667000000005,0.06395,0.1031,0.013183333,0.041833333,0.00065,1.67e-05,1.67e-05,0.0015333329999999998,0.004183333,0.001,0.00685,8.05,0.0035,0.57,0.0,0.0,1017.58,20.99,1451703840,2016-01-02 03:04:00,0.30605006599999995,10.0,295.0,8.25
0.033483333,5e-05,0.0048,0.48421666700000005,0.103866667,0.012533333,0.041816667,0.00075,0.000316667,3.3299999999999996e-05,0.0017,0.004166667,0.00105,0.006566666999999999,8.09,0.0035166670000000002,0.58,0.0,0.0,1017.63,20.65,1451703900,2016-01-02 03:05:00,0.6953499680000002,10.0,308.0,7.53
0.033083333,3.3299999999999996e-05,0.005083333,0.512866667,0.102116667,0.012216666999999999,0.0418,0.0007333330000000001,0.00033333300000000006,3.3299999999999996e-05,0.001616667,0.0041333329999999995,0.001033333,0.006433333,8.03,0.0035,0.59,0.0,0.0,1017.57,20.14,1451703960,2016-01-02 03:06:00,0.7215165990000001,10.0,319.0,7.13
0.0316,0.000266667,0.121183333,0.06315,0.10205,0.0128,0.039583333,0.0004,5e-05,0.0,0.0014833329999999999,0.0041,0.001,0.006783333000000001,7.96,0.001,0.6,0.0,0.0,1017.68,19.66,1451704020,2016-01-02 03:07:00,0.384449999,10.0,306.0,5.76
0.030883333,5e-05,0.0048,0.196833333,0.10251666699999999,0.012733333000000001,0.0399,0.000616667,0.000266667,1.67e-05,0.3368,0.004183333,0.00105,0.17035,8.35,0.041566667,0.62,0.0,0.0,1018.34,19.07,1451704080,2016-01-02 03:08:00,0.9010000329999999,10.0,289.0,4.82
0.030616667,0.0,0.0051333329999999995,0.063866667,0.103616667,0.013033333000000001,0.04,0.0007166669999999999,1.67e-05,0.0,0.0013,0.004,0.0009333330000000001,0.009333333000000001,8.64,0.24735,0.67,0.0,0.0,1018.45,17.69,1451704140,2016-01-02 03:09:00,0.27256669999999994,10.0,275.0,5.74
0.030566667000000002,1.67e-05,0.1254,0.063666667,0.106683333,0.012966667,0.03975,0.000383333,3.3299999999999996e-05,1.67e-05,0.0014166670000000001,0.004016667,0.001,0.006933333000000001,9.43,0.3957,0.72,0.0,0.0,1018.57,17.0,1451704200,2016-01-02 03:10:00,0.39285003399999996,10.0,235.0,3.02
0.0305,0.0,0.0051333329999999995,0.0633,0.10678333300000001,0.012883333,0.039733332999999996,0.0007166669999999999,1.67e-05,0.0,0.0015166670000000002,0.004,0.001,0.006766667,10.43,0.051683333,0.61,0.0,0.0,1019.0,21.8,1451704260,2016-01-02 03:11:00,0.272350033,10.0,250.0,3.52
0.03045,0.0,0.12071666699999999,0.063283333,0.1047,0.012733333000000001,0.0395,0.000366667,5e-05,3.3299999999999996e-05,0.0016,0.004,0.001,0.00675,10.19,0.21955,0.54,0.0,0.0,1019.14,24.57,1451704320,2016-01-02 03:12:00,0.3851833,9.92,260.0,5.61
0.030483332999999998,0.0,0.005116667,0.06365,0.1016,0.012816667,0.039983332999999996,0.0007166669999999999,1.67e-05,1.67e-05,0.00135,0.004,0.001,0.0068333330000000005,10.67,0.042716667,0.49,0.0,0.0,1018.72,27.24,1451704380,2016-01-02 03:13:00,0.26758339999999997,10.0,272.0,6.26
0.030283333,0.0,0.005483333000000001,0.063633333,0.10698333300000001,0.012916667,0.039816667,0.000683333,1.67e-05,0.0,0.001283333,0.00395,0.000833333,0.007266666999999999,12.16,0.084216667,0.44,0.0,0.0,1016.85,31.7,1451704440,2016-01-02 03:14:00,0.273150032,10.0,216.0,6.63
0.030916667000000002,0.0,0.127216667,0.063633333,0.10735,0.012916667,0.039733332999999996,0.000366667,6.670000000000001e-05,1.67e-05,0.0014166670000000001,0.004083333,0.001,0.0072,13.06,0.136816667,0.41,0.0,0.0,1015.39,34.36,1451704500,2016-01-02 03:15:00,0.39591673399999994,10.0,189.0,8.59
0.03165,1.67e-05,0.005083333,0.0634,0.10400000000000001,0.012833333,0.039766667,0.000683333,0.0,0.0,0.0015,0.0041333329999999995,0.001,0.007033333,12.85,0.00405,0.38,0.0,0.0,1014.37,36.19,1451704560,2016-01-02 03:16:00,0.271100032,10.0,203.0,9.58
0.031566667,1.67e-05,0.005033333,0.063016667,0.10051666699999999,0.0126,0.0405,0.00065,0.0,1.67e-05,0.001566667,0.00405,0.001,0.00685,12.61,0.003266667,0.36,0.0,0.0,1013.72,37.11,1451704620,2016-01-02 03:17:00,0.26738340099999997,10.0,210.0,10.66
0.03285,6.670000000000001e-05,0.004916667,0.15566666699999998,0.1011,0.0126,0.042033333,0.0007166669999999999,0.000183333,1.67e-05,0.00145,0.003966667,0.0010666669999999999,0.121033333,12.23,0.00335,0.35,0.0,0.0,1013.18,37.37,1451704680,2016-01-02 03:18:00,0.477666734,10.0,206.0,12.29
0.03325,1.67e-05,0.004966667,0.113633333,0.102383333,0.012733333000000001,0.04165,0.0007166669999999999,6.670000000000001e-05,1.67e-05,0.001716667,0.00415,0.001016667,0.12253333300000001,13.18,0.003433333,0.38,0.0,0.0,1012.71,36.51,1451704740,2016-01-02 03:19:00,0.43885009999999997,10.0,202.0,11.44
0.032916667000000004,1.67e-05,0.12095,0.101283333,0.10148333300000001,0.012666667,0.041566667,0.000366667,1.67e-05,0.0,0.0014833329999999999,0.00395,0.001,0.006866667,14.04,0.00335,0.43,0.0,0.0,1013.08,33.98,1451704800,2016-01-02 03:20:00,0.42456673400000006,10.0,199.0,8.08
0.03265,1.67e-05,0.005083333,0.11365,0.11486666699999999,0.012983333,0.041666667000000004,0.0007,3.3299999999999996e-05,3.3299999999999996e-05,0.001233333,0.003916667,0.0008,0.007166667,14.81,0.00355,0.47,0.0,0.0,1013.21,33.03,1451704860,2016-01-02 03:21:00,0.334799967,10.0,191.0,7.88
0.032983333,1.67e-05,0.0051,0.063916667,0.12485,0.013066666999999999,0.041516667,0.00065,1.67e-05,1.67e-05,0.0016,0.004,0.001,0.007766667,15.17,0.003166667,0.48,0.0,0.0,1012.66,32.89,1451704920,2016-01-02 03:22:00,0.2965001009999999,10.0,195.0,9.05
0.032933332999999995,0.00023333299999999998,0.123433333,0.480633333,0.117366667,0.012416667,0.041866667,0.00045,0.000183333,0.0,0.0015166670000000002,0.004,0.000983333,0.007166667,16.15,0.00315,0.5,0.0,0.0,1012.49,32.67,1451704980,2016-01-02 03:23:00,0.8231833329999999,10.0,199.0,9.66
0.032883333,5e-05,0.00575,0.13321666699999998,0.7311833329999999,0.0135,0.041216667,0.000566667,0.00023333299999999998,3.3299999999999996e-05,0.0016,0.004,0.001,0.007333333,16.73,0.003066667,0.51,0.0,0.0,1012.44,32.61,1451705040,2016-01-02 03:24:00,0.9725666329999998,10.0,199.0,8.85
0.032983333,0.0,0.00505,0.11246666699999999,0.10015,0.012933333,0.0417,0.0007,5e-05,1.67e-05,0.001616667,0.004,0.001,0.006966666999999999,17.64,0.003066667,0.52,0.0,0.0,1012.0,33.36,1451705100,2016-01-02 03:25:00,0.31963336699999995,10.0,204.0,7.23
0.033333333,0.00023333299999999998,0.1295,0.5119,0.09936666699999999,0.0121,0.041866667,0.00041666699999999996,0.000316667,0.0,0.0016,0.004016667,0.001016667,0.006783333000000001,18.42,0.003433333,0.53,0.0,0.0,1012.04,33.89,1451705160,2016-01-02 03:26:00,0.842450001,10.0,216.0,6.73
0.03345,1.67e-05,0.0051,0.112383333,0.142833333,0.013016666999999999,0.041683332999999996,0.0007166669999999999,1.67e-05,0.0,0.0016333329999999998,0.0042,0.001016667,0.007166667,18.93,0.0033666670000000003,0.53,0.0,0.0,1012.06,34.42,1451705220,2016-01-02 03:27:00,0.3632334,10.0,215.0,6.5
0.037866667,5e-05,0.005433333,0.50795,0.704866667,0.01275,0.041366667,0.000633333,0.0,0.0,0.001566667,0.004166667,0.001,0.007166667,19.3,0.003316667,0.53,0.0,0.0,1011.72,34.7,1451705280,2016-01-02 03:28:00,1.324816668,10.0,208.0,7.0
0.033216667000000005,0.00023333299999999998,0.00475,0.486066667,0.101216667,0.01235,0.041716667,0.00075,0.000316667,1.67e-05,0.0016333329999999998,0.004166667,0.001033333,0.006866667,19.43,0.00335,0.54,0.0,0.0,1011.37,34.39,1451705340,2016-01-02 03:29:00,0.694333368,10.0,214.0,7.37
0.032716667000000005,5e-05,0.005,0.519683333,0.701333333,0.012566667,0.04135,0.000616667,0.0,0.0,0.0016,0.004083333,0.001,0.00725,19.61,0.003316667,0.55,0.0,0.0,1011.42,33.98,1451705400,2016-01-02 03:30:00,1.32725,10.0,205.0,6.33
0.030783333,0.00025,0.1207,0.5134333329999999,0.158816667,0.012266667,0.0399,0.000466667,0.000266667,3.3299999999999996e-05,0.001216667,0.0038666670000000003,0.00075,0.115566667,20.26,0.001933333,0.58,0.0,0.0,1011.73,33.3,1451705460,2016-01-02 03:31:00,0.9983166349999999,10.0,209.0,6.45
0.03015,5e-05,0.0048,0.19385,0.10135,0.012666667,0.039866667,0.000616667,0.00025,0.0,0.3329,0.003966667,0.0009666669999999999,0.122833333,20.85,0.031783333,0.61,0.0,0.0,1012.13,32.97,1451705520,2016-01-02 03:32:00,0.8442666679999999,10.0,200.0,6.32
0.030383333,0.000266667,0.005116667,0.538483333,0.10485,0.012266667,0.040083333,0.0007333330000000001,0.000366667,0.0,0.001266667,0.003916667,0.0009333330000000001,0.0064,21.61,0.22338333300000002,0.65,0.0,0.0,1012.48,32.14,1451705580,2016-01-02 03:33:00,0.7450666669999999,10.0,199.0,6.36
0.030833332999999997,0.00025,0.12763333300000002,0.485883333,0.1038,0.012266667,0.0399,0.00041666699999999996,0.000183333,0.0,0.0014,0.004166667,0.001,0.0065,22.62,0.45633333299999995,0.6,0.0,0.0,1012.92,34.96,1451705640,2016-01-02 03:34:00,0.8142333329999999,10.0,198.0,6.05
0.0308,1.67e-05,0.005033333,0.1119,0.10466666699999999,0.01275,0.0397,0.00065,5e-05,0.0,0.0014166670000000001,0.004116667,0.001,0.007133333,23.49,0.5075333329999999,0.53,0.0,0.0,1012.85,39.22,1451705700,2016-01-02 03:35:00,0.31923336699999993,10.0,193.0,8.03
0.030266667,0.00025,0.11891666699999999,0.5117666670000001,0.10405,0.011983333,0.039883333,0.000483333,0.000183333,0.0,0.0017,0.004033333,0.001033333,0.006283333,24.6,0.520883333,0.47,0.0,0.0,1012.53,43.6,1451705760,2016-01-02 03:36:00,0.830833332,10.0,210.0,9.67
0.030983333,1.67e-05,0.005033333,0.111916667,0.10696666699999999,0.012883333,0.039783333,0.000666667,3.3299999999999996e-05,1.67e-05,0.0014833329999999999,0.004116667,0.001,0.0068,25.94,0.49426666700000005,0.44,0.0,0.0,1011.86,46.88,1451705820,2016-01-02 03:37:00,0.321700033,10.0,201.0,9.58
0.030466667000000003,0.00025,0.004683333,0.5165,0.10438333300000001,0.012133333,0.04005,0.0007166669999999999,0.00035,0.0,0.0014166670000000001,0.0039,0.00095,0.006583333,26.7,0.4371,0.41,0.0,0.0,1010.97,49.69,1451705880,2016-01-02 03:38:00,0.7223833329999999,10.0,194.0,9.03
0.030433332999999996,1.67e-05,0.12353333300000001,0.11205,0.106766667,0.0128,0.03975,0.000366667,1.67e-05,0.0,0.00145,0.004,0.001,0.006783333000000001,27.3,0.34275,0.38,0.0,0.0,1009.67,52.0,1451705940,2016-01-02 03:39:00,0.43896673299999994,10.0,187.0,10.5
0.0302,6.670000000000001e-05,0.004966667,0.17485,0.1055,0.012533333,0.039666667,0.000683333,8.329999999999999e-05,3.3299999999999996e-05,0.0014166670000000001,0.004,0.001,0.006733333,27.42,0.199583333,0.35,0.0,0.0,1008.57,54.45,1451706000,2016-01-02 03:40:00,0.3817333,10.0,189.0,11.32
0.030683332999999997,1.67e-05,0.00505,0.11225,0.10465,0.012866667,0.039733332999999996,0.0007166669999999999,3.3299999999999996e-05,0.0,0.0014166670000000001,0.004033333,0.001,0.006716667,27.5,0.028483333,0.34,0.0,0.0,1007.98,55.43,1451706060,2016-01-02 03:41:00,0.319166667,10.0,197.0,14.58
0.0325,1.31835,0.1228,0.5198166670000001,0.7062666670000001,0.011133333,0.04225,0.0003,0.00115,0.0,0.34245,0.004066667,0.05345,0.0061,27.63,0.0025,0.35,0.0,0.0,1007.44,54.84,1451706120,2016-01-02 03:42:00,3.160633334,10.0,190.0,10.86
0.1548,1.301883333,0.11315,0.23581666699999998,0.49191666700000003,0.10405,0.042033333,0.00035,0.00115,1.67e-05,0.201716667,0.004333333,0.001166667,0.10351666699999999,27.76,0.0027166670000000003,0.4,0.0,0.0,1007.25,51.13,1451706180,2016-01-02 03:43:00,2.755900034,10.0,187.0,11.0
0.0326,6.670000000000001e-05,0.1104,0.52735,0.730783333,0.012466666999999999,0.041333333,0.00043333300000000005,3.3299999999999996e-05,1.67e-05,0.00175,0.004083333,0.001016667,0.122766667,28.24,0.003316667,0.43,0.0,0.0,1007.22,49.53,1451706240,2016-01-02 03:44:00,1.5851000329999998,10.0,182.0,10.4
0.03315,0.00035,0.107616667,0.517383333,0.11658333300000001,0.012283333,0.51165,0.00055,0.000633333,3.3299999999999996e-05,0.0016666670000000001,0.00405,0.001033333,0.0064,29.38,0.003433333,0.48,0.0,0.0,1007.03,48.24,1451706300,2016-01-02 03:45:00,1.3133832989999998,10.0,187.0,8.5
0.032966667000000005,1.67e-05,0.10616666699999999,0.063983333,0.304783333,0.012983333,0.45215,0.00041666699999999996,6.670000000000001e-05,1.67e-05,0.0016666670000000001,0.0041333329999999995,0.001016667,0.006716667,30.3,0.003316667,0.52,0.0,0.0,1006.99,47.07,1451706360,2016-01-02 03:46:00,0.9870834339999999,10.0,185.0,9.39
0.033483333,0.0,0.005083333,0.063383333,0.101933333,0.013000000000000001,0.048083333,0.0006,5e-05,0.0,0.001133333,0.004416667,0.0010666669999999999,0.006733333,30.42,0.00315,0.56,0.0,0.0,1006.74,45.16,1451706420,2016-01-02 03:47:00,0.278966665,10.0,190.0,9.68
0.0332,1.67e-05,0.005066667,0.11286666699999999,0.10326666699999999,0.012866667,0.043966667,0.000666667,3.3299999999999996e-05,1.67e-05,0.001566667,0.004166667,0.001,0.0068,30.16,0.003316667,0.57,0.0,0.0,1006.21,44.29,1451706480,2016-01-02 03:48:00,0.325500036,10.0,192.0,8.57
0.0333,0.00023333299999999998,0.004733333,0.522283333,0.100383333,0.012383333,0.04425,0.0007333330000000001,0.00035,0.0,0.0016333329999999998,0.0041333329999999995,0.001,0.006516666999999999,29.93,0.0034,0.6,0.0,0.0,1005.53,42.69,1451706540,2016-01-02 03:49:00,0.731933331,9.96,195.0,7.82
0.033083333,1.67e-05,0.005066667,0.112633333,0.10048333300000001,0.013016666999999999,0.043983333,0.0007,3.3299999999999996e-05,1.67e-05,0.0015,0.003966667,0.00095,0.006733333,30.2,0.003066667,0.63,0.0,0.0,1004.9,41.93,1451706600,2016-01-02 03:50:00,0.32218336599999997,10.0,200.0,8.07
0.0331,0.00025,0.123666667,0.523183333,0.099966667,0.0125,0.0443,0.00045,0.00023333299999999998,0.0,0.001466667,0.0039833329999999995,0.0009666669999999999,0.006616667,29.74,0.003033333,0.66,0.0,0.0,1003.98,40.32,1451706660,2016-01-02 03:51:00,0.8506833339999998,10.0,205.0,7.24
0.032816667,6.670000000000001e-05,0.0053833330000000006,0.072216667,0.653333333,0.013483333,0.043416667,0.0006,0.00025,1.67e-05,0.001566667,0.004016667,0.000983333,0.007083333000000001,30.33,0.0029,0.66,0.0,0.0,1002.65,40.8,1451706720,2016-01-02 03:52:00,0.8352334,9.96,191.0,8.69
0.03275,6.670000000000001e-05,0.14265,0.52475,0.61525,0.012816667,0.043783333,0.000283333,3.3299999999999996e-05,1.67e-05,0.00125,0.004033333,0.00085,0.0069,31.17,0.003466667,0.68,0.0,0.0,1002.02,40.78,1451706780,2016-01-02 03:53:00,1.385433366,9.91,189.0,8.46
0.03275,5e-05,0.005733333,0.142083333,0.7137,0.013366666999999999,0.0434,0.000583333,0.00025,0.0,0.00145,0.004,0.000983333,0.007166667,31.14,0.0029333329999999998,0.71,0.0,0.0,1001.39,39.65,1451706840,2016-01-02 03:54:00,0.9655166660000001,10.0,188.0,9.08
0.031383333,5e-05,0.13918333300000002,0.1131,0.6196,0.01325,0.041516667,0.000266667,0.00033333300000000006,1.67e-05,0.001466667,0.0038666670000000003,0.001,0.00715,31.4,0.00295,0.73,0.0,0.0,1000.83,39.18,1451706900,2016-01-02 03:55:00,0.9721833670000001,9.91,193.0,8.18
0.030633333,8.329999999999999e-05,0.004966667,0.518283333,0.679483333,0.012783333000000001,0.042116667,0.000533333,0.000133333,3.3299999999999996e-05,0.33905,0.004016667,0.001,0.007183333,32.25,0.028533332999999998,0.73,0.0,0.0,1000.53,40.25,1451706960,2016-01-02 03:56:00,1.6402999319999996,9.96,191.0,9.08
0.03085,1.67e-05,0.005183333,0.110883333,0.35985,0.0131,0.042066667,0.000666667,6.670000000000001e-05,0.0,0.00125,0.004066667,0.000983333,0.006916667,33.83,0.192183333,0.66,0.0,0.0,1000.38,44.45,1451707020,2016-01-02 03:57:00,0.575900067,10.0,191.0,11.26
0.03025,0.0003,0.004716667,0.5285333329999999,0.101316667,0.01205,0.042266667,0.0007333330000000001,0.000366667,1.67e-05,0.001233333,0.0039833329999999995,0.00095,0.00655,34.0,0.439333333,0.58,0.0,0.0,1000.12,48.0,1451707080,2016-01-02 03:58:00,0.7332666999999999,10.0,200.0,12.67
0.030766667,3.3299999999999996e-05,0.00535,0.135333333,0.103683333,0.012716667,0.042083333,0.0007,0.0001,0.0,0.0013833329999999998,0.0041,0.001,0.10255,33.86,0.46415,0.53,0.0,0.0,1000.09,50.1,1451707140,2016-01-02 03:59:00,0.43979996599999993,9.81,207.0,10.17
0.03085,3.3299999999999996e-05,0.125766667,0.111483333,0.104516667,0.012733333000000001,0.0421,0.000383333,0.0,0.0,0.001466667,0.00415,0.001,0.1221,35.11,0.481916667,0.55,0.0113,0.52,1000.01,50.52,1451707200,2016-01-02 04:00:00,0.5565833,8.89,212.0,10.58
0.03105,0.00025,0.00475,0.52215,0.103183333,0.012416667,0.042383332999999995,0.0007333330000000001,0.000316667,0.0,0.0013833329999999998,0.004116667,0.001,0.00645,38.89,0.464266667,0.69,0.0116,0.53,1000.46,48.67,1451707260,2016-01-02 04:01:00,0.730183333,8.56,239.0,11.06
0.030883333,0.0001,0.005733333,0.112483333,0.688416667,0.01335,0.0417,0.0006,0.00025,0.0,0.0014,0.0041333329999999995,0.0009666669999999999,0.006999999999999999,41.0,0.419066667,0.78,0.0127,0.54,1000.59,47.62,1451707320,2016-01-02 04:02:00,0.9070166660000001,9.64,218.0,8.22
